Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
28,14,69478.76,5902.8966666666665,3,6,11,4,1464,9,14.0,4.34,4.0,2,599.17,37.404916570167664,19,1,190.73897636282712,192.29261258605493,1,457.2580777177847,2
28,14,69478.76,5902.8966666666665,3,6,11,4,1464,11,14.0,4.34,7.0,3,599.17,26.8526936512836,20,0,190.73897636282712,125.382587004139,0,514.1681032997004,2
28,14,69478.76,5902.8966666666665,3,6,11,4,1464,13,14.0,4.34,7.0,2,599.17,26.22423059077993,20,1,190.73897636282712,164.50224118129822,3,505.0484491225413,2
40,10,105239.46,8895.955,7,5,14,2,258,18,14.0,9.89,5.0,2,1369.89,32.777685174255794,5,2,171.16569750568982,196.1144006668941,0,762.3154018274159,2
40,10,105239.46,8895.955,7,5,14,2,258,16,14.0,9.89,5.0,2,1369.89,39.4360154410476,5,2,171.16569750568982,588.648165956685,2,389.7816365376252,2
36,2,18264.11,1621.009166666667,5,5,15,7,1624,23,15.0,16.98,7.0,2,2622.13,37.927333612563615,4,2,90.81220497986294,133.0386446726332,5,228.25006701417053,2
37,2,18264.11,1621.009166666667,5,5,15,7,1624,23,18.0,16.98,7.0,3,2622.13,25.093798256538072,4,2,90.81220497986294,173.08315185596783,5,188.2055598308359,2
37,2,18264.11,1621.009166666667,5,5,15,7,1624,23,18.0,16.98,7.0,2,2622.13,35.64561074462446,4,2,90.81220497986294,144.93516394650274,5,216.35354774030097,2
21,9,18763.21,1752.6008333333332,8,6,30,5,2196,18,13.0,8.22,12.0,2,2286.73,33.60701139997231,34,2,73.56399934139769,48.26296901916217,3,323.4331149727735,2
21,15,18763.21,1752.6008333333332,8,6,30,5,2196,13,13.0,8.22,12.0,2,2286.73,26.90224507245337,4,2,73.56399934139769,161.57247817432872,4,220.1236058176069,1
21,9,18763.21,1752.6008333333332,8,6,30,5,2196,23,15.0,14.22,12.0,2,2286.73,28.971428817593512,4,2,73.56399934139769,34.584220365507704,6,317.111863626428,2
22,9,18763.21,1752.6008333333332,8,6,30,5,2196,17,13.0,8.22,12.0,2,2286.73,37.176542614449176,5,2,73.56399934139769,42.81547866872473,1,308.88060532321094,2
33,13,74647.47,6173.6225,8,4,20,4,2052,13,15.0,7.61,4.0,2,429.07,39.39661321850812,16,1,172.74501183628544,414.6826774862763,3,299.9345606774384,2
33,13,74647.47,6173.6225,8,4,20,4,2052,13,15.0,7.61,8.0,2,429.07,28.704940472736716,17,1,172.74501183628544,115.84621008582519,0,568.7710280778895,2
34,13,74647.47,6173.6225,8,4,20,4,2052,8,15.0,2.6100000000000003,8.0,2,429.07,28.256311715701667,17,1,172.74501183628544,243.08803076390788,3,471.5292073998068,0
48,15,60595.11,5106.5925,8,4,5,2,260,17,14.0,8.23,7.0,2,412.1,31.320978790896817,34,1,79.49363106935263,77.57778790541549,1,603.5878310252318,2
49,10,60595.11,5106.5925,8,4,5,2,260,20,17.0,8.23,7.0,2,412.1,37.61234579517746,7,1,79.49363106935263,115.46500895364916,0,555.7006099769983,2
25,3,85248.15,6891.0125,4,7,5,2,1575,6,4.0,7.24,5.0,1,1326.06,30.70248843068916,17,0,113.4336024221999,56.46678850660801,0,759.2008590711922,2
25,3,85248.15,6891.0125,4,7,5,2,1575,6,4.0,2.24,5.0,1,1326.06,30.691929944094163,17,1,113.4336024221999,544.6497974769702,5,321.01785010082995,2
38,14,17621.48,1401.456666666667,7,4,19,2,536,14,11.0,8.81,5.0,2,167.19,38.41938676935075,30,2,23.39428879009281,115.85164543481405,4,280.89973244175985,2
39,14,17621.48,1401.456666666667,7,4,19,2,536,12,10.0,10.81,5.0,2,167.19,34.41194508568533,30,2,23.39428879009281,102.33808006930134,5,304.41329780727256,2
39,14,17621.48,1401.456666666667,7,4,19,2,536,17,13.0,10.81,5.0,2,167.19,38.722073747929,30,2,23.39428879009281,100.93075396930249,5,305.8206239072714,2
40,0,60015.0,5064.25,7,7,24,2,1051,14,18.0,11.41,7.0,2,2461.7,30.752331295282605,8,2,75.68353222010654,41.13532410135926,0,629.6061436785343,1
40,0,60015.0,5064.25,7,7,24,2,1051,14,15.0,11.41,7.0,3,2461.7,34.75405365626934,8,2,75.68353222010654,464.97990598650614,3,235.76156179338741,1
40,0,60015.0,5064.25,7,7,24,2,1051,14,15.0,11.41,7.0,2,2461.7,39.142383621933824,8,2,75.68353222010654,120.82855442285731,0,549.9129133570361,1
40,0,60015.0,5064.25,7,7,24,2,1051,14,12.0,15.41,11.0,2,2461.7,27.364180750179795,8,2,75.68353222010654,178.42537011163355,5,542.3160976682599,1
40,0,60015.0,5064.25,7,7,24,2,1051,14,15.0,11.41,11.0,3,2461.7,28.06647548060104,8,2,75.68353222010654,310.60701284950983,2,380.1344549303837,2
20,1,17923.435,1203.6195833333334,7,7,8,1,1058,17,10.0,16.42,1.0,2,1300.81,33.02850621370311,17,2,7.847698736792763,117.50374727346323,6,285.01051232307736,2
20,1,17923.435,1203.6195833333334,7,7,8,1,1058,20,13.0,16.42,1.0,2,1300.81,30.381773576066298,17,2,7.847698736792763,45.25821495033363,2,327.256044646207,2
20,1,17923.435,1203.6195833333334,7,7,8,1,1058,16,10.0,16.42,1.0,2,1300.81,34.7689197371223,17,2,7.847698736792763,112.67997907817885,6,269.83428051836177,2
20,15,17923.435,1203.6195833333334,7,7,8,1,1058,16,13.0,18.42,1.0,2,1300.81,24.87733428548077,17,2,7.847698736792763,136.20981725233514,5,266.3044423442054,2
41,9,51172.62,4221.385,3,5,22,7,1931,20,12.0,13.09,12.0,3,1980.82,28.5106442634591,6,0,159.8717559027629,150.55108144070306,3,381.71566265653405,1
41,9,51172.62,4221.385,3,5,22,7,1931,20,15.0,13.09,12.0,2,1980.82,38.174618835369095,7,2,159.8717559027629,144.75427389610434,1,367.5124702011328,2
41,9,51172.62,4221.385,3,5,22,7,1931,20,15.0,13.09,12.0,2,1980.82,31.97114818038865,7,2,159.8717559027629,121.77039627368359,1,390.4963478235535,2
23,2,106824.68,9088.056666666664,5,6,13,3,1867,28,20.0,11.94,7.0,2,704.23,26.033698668815184,9,2,263.28032142212885,586.5285811728701,3,328.9967640716678,2
24,2,106824.68,9088.056666666664,5,6,13,3,1867,28,20.0,12.94,7.0,2,704.23,30.82334894905749,9,0,263.28032142212885,333.24055886350015,4,592.2847863810375,2
24,2,106824.68,9088.056666666664,5,6,13,3,1867,28,23.0,11.94,9.0,2,704.23,29.01136936768897,9,2,263.28032142212885,107.28570030456815,6,778.2396449399696,0
24,2,106824.68,9088.056666666664,5,6,13,3,1867,28,20.0,12.94,9.0,2,704.23,28.98921386199602,9,0,263.28032142212885,379.60382808300017,1,515.9215171615376,2
24,2,106824.68,9088.056666666664,5,6,13,3,1867,28,20.0,12.94,9.0,2,704.23,29.357981365694567,9,2,263.28032142212885,80.06453247306176,0,805.460812771476,2
34,7,20587.96,1953.6633333333327,8,5,12,2,802,30,11.0,7.869999999999999,1.0,2,854.63,39.321059401384026,10,2,26.5331647163936,76.7567016410403,6,342.07646697589945,2
34,7,20587.96,1953.6633333333327,8,5,12,2,802,30,9.0,13.87,3.0,2,854.63,35.45760534896768,10,2,26.5331647163936,114.95939592005202,4,333.8737726968877,1
34,7,20587.96,1953.6633333333327,8,5,12,2,802,30,9.0,13.87,3.0,2,854.63,32.69150706428544,10,0,26.5331647163936,79.84575178240424,5,378.9874168345355,2
45,11,41734.76,3688.896666666667,8,4,5,1,2095,29,10.0,11.1,2.0,2,297.64,31.113973762285493,11,0,19.350730948335137,462.7092023973143,5,176.82973332101727,2
45,11,41734.76,3688.896666666667,8,4,5,1,2095,26,10.0,11.1,2.0,2,297.64,38.39078453972248,11,1,19.350730948335137,167.41822785350652,2,442.12070786482496,2
45,11,41734.76,3688.896666666667,8,4,5,1,2095,27,10.0,13.1,2.0,2,297.64,36.16656618032809,13,1,19.350730948335137,274.7435114022961,4,354.79542431603545,2
45,11,41734.76,3688.896666666667,8,4,5,1,2095,33,10.0,11.1,2.0,3,297.64,33.027460718534186,13,1,19.350730948335137,312.0714915627892,3,307.46744415554235,2
45,11,41734.76,3688.896666666667,8,4,5,1,2095,29,9.0,7.1,2.0,2,297.64,33.389547096770976,13,1,19.350730948335137,122.44464040523118,1,477.09429531310036,2
25,14,16100.17,1184.680833333333,9,5,20,7,899,53,16.0,18.09,7.0,2,2375.63,28.970823502640663,30,2,85.48267557598885,72.89389937153972,4,240.09150838580481,1
25,14,16100.17,1184.680833333333,9,5,20,7,899,52,16.0,18.09,7.0,2,2375.63,31.102710846032338,30,2,85.48267557598885,144.2338447014256,5,178.75156305591892,1
26,14,16100.17,1184.680833333333,9,5,20,7,899,52,19.0,18.09,7.0,2,2375.63,31.875649622916164,30,2,85.48267557598885,99.31105601655794,4,213.67435174078656,1
26,14,16100.17,1184.680833333333,9,5,20,7,899,50,16.0,18.09,10.0,2,2375.63,24.68178039545549,31,0,85.48267557598885,123.61843272642952,5,199.36697503091494,1
20,2,104816.56,8769.713333333333,3,7,13,3,2083,15,20.0,9.18,1.0,3,1220.07,36.88683135841919,22,2,192.730599929224,431.39866184035805,4,532.8420715637516,2
20,2,104816.56,8769.713333333333,3,7,13,3,2083,15,17.0,12.18,1.0,2,1220.07,38.795487597341584,22,2,192.730599929224,384.1947862897499,2,560.0459471143596,2
20,2,104816.56,8769.713333333333,3,7,13,3,2083,15,17.0,9.18,1.0,3,1220.07,39.05674269883615,24,0,192.730599929224,380.5896224022946,2,563.6511110018149,0
21,15,104816.56,8769.713333333333,3,7,13,3,2083,15,20.0,9.18,3.0,2,1220.07,35.03803527639015,24,2,192.730599929224,145.00270152834767,1,789.2380318757619,2
32,9,14804.08,979.6733333333334,6,9,19,7,1227,21,15.0,23.06,7.0,0,3195.13,24.573193116770817,31,2,81.26738974397513,37.32884973612,5,269.37109385323816,2
33,9,14804.08,979.6733333333334,6,9,19,7,1227,19,15.0,23.06,12.0,3,3195.13,39.86795814266052,31,2,81.26738974397513,38.665783033401354,2,238.03416055595687,2
33,9,14804.08,979.6733333333334,6,9,19,7,1227,21,14.0,23.06,12.0,0,3195.13,28.10122316345603,31,2,81.26738974397513,79.42968093480283,5,227.27026265455535,2
33,9,14804.08,979.6733333333334,6,9,19,7,1227,22,18.0,23.06,12.0,0,3195.13,30.580261516818933,34,2,81.26738974397513,89.10237082362845,5,217.59757276572984,2
33,9,14804.08,979.6733333333334,6,9,19,7,1227,21,15.0,23.06,12.0,0,3195.13,28.515656161993878,31,2,81.26738974397513,35.52864475125608,1,231.1712988381021,0
24,2,88918.54,7657.878333333332,4,4,11,2,1312,19,9.0,1.24,6.0,1,1194.53,33.77061308377376,34,1,110.4176552606716,315.1785652389568,1,590.1916128337049,2
21,14,16140.325,1309.0270833333334,4,4,9,3,1491,5,13.0,8.07,6.0,2,382.28,27.6304324389962,14,2,38.45894323833453,70.02870011593008,3,292.41506497906875,2
27,5,14817.665,1351.8054166666668,6,5,7,2,539,23,6.0,1.29,2.0,3,1150.18,27.448708238093012,17,1,13.269100478525358,138.655158526511,5,273.25628266163034,1
28,5,14817.665,1351.8054166666668,6,5,7,2,539,23,8.0,1.29,2.0,1,1150.18,31.335541213149558,17,1,13.269100478525358,80.82678191699962,4,321.08465927114173,2
23,4,70015.36,6129.613333333334,8,4,7,6,2045,24,9.0,16.68,7.0,2,134.86,32.60795654584951,3,2,349.82914291999094,52.866170355375175,0,450.2660200579673,2
23,4,70015.36,6129.613333333334,8,4,7,6,2045,21,9.0,16.68,7.0,2,134.86,38.22313784898129,3,2,349.82914291999094,144.28736447428454,1,368.84482593905784,2
27,3,14562.88,1069.5733333333333,7,4,18,4,1090,8,9.0,11.05,10.0,3,1619.56,39.48461180906085,7,2,43.28729266579655,73.16562689543291,5,280.50441377210393,1
27,3,14562.88,1069.5733333333333,7,4,18,4,1090,8,6.0,11.05,10.0,2,1619.56,35.32889340388393,7,2,43.28729266579655,109.55981433631716,6,244.1102263312196,1
27,3,14562.88,1069.5733333333333,7,4,18,4,1090,5,9.0,11.05,10.0,2,1619.56,30.418850907003986,8,2,43.28729266579655,73.45198892493696,5,280.2180517425998,1
27,3,14562.88,1069.5733333333333,7,4,18,4,1090,8,8.0,11.05,10.0,2,1619.56,38.332415721024105,8,2,43.28729266579655,132.1118698494422,5,221.5581708180946,1
27,3,14562.88,1069.5733333333333,7,4,18,4,1090,11,10.0,11.05,10.0,2,1619.56,28.72883027029372,8,2,43.28729266579655,73.4519129525503,5,280.2181277149865,1
43,14,17633.71,1489.4758333333332,5,4,9,7,1759,20,12.0,19.8,4.0,3,1488.8,30.16420455331288,30,0,62.05529620069856,97.49993423623708,5,279.39235289639765,2
43,14,17633.71,1489.4758333333332,5,4,9,7,1759,24,12.0,16.8,4.0,2,1488.8,34.03152089756909,34,2,62.05529620069856,109.89839499650971,5,266.99389213612506,2
43,14,17633.71,1489.4758333333332,5,4,9,7,1759,24,12.0,15.8,4.0,2,1488.8,31.0176518566213,30,2,62.05529620069856,166.4821844992356,5,210.41010263339916,2
43,14,17633.71,1489.4758333333332,5,4,9,7,1759,24,12.0,15.8,9.0,2,1488.8,24.902282819560124,30,2,62.05529620069856,192.1175194778196,5,184.77476765481515,1
43,14,17633.71,1489.4758333333332,5,4,9,7,1759,24,12.0,20.8,9.0,2,1488.8,31.5250788985198,30,2,62.05529620069856,146.88489328538873,5,230.00739384724602,1
28,10,14089.595,1350.1329166666667,4,7,12,2,803,13,18.0,9.68,6.0,2,586.69,35.28592282291733,2,2,13.369253820088865,134.40617726109016,5,277.23786058548757,2
28,10,14089.595,1350.1329166666667,4,7,12,2,803,11,15.0,9.68,6.0,2,586.69,30.41555029018256,2,0,13.369253820088865,129.1368632014247,5,282.5071746451531,2
28,10,14089.595,1350.1329166666667,4,7,12,2,803,13,15.0,9.68,6.0,3,586.69,34.62919404941806,3,2,13.369253820088865,54.493849041823225,6,347.15018880475463,2
28,10,14089.595,1350.1329166666667,4,7,12,2,803,11,18.0,9.68,6.0,3,586.69,29.87058671075877,3,2,13.369253820088865,155.09634677418737,5,256.5476910723904,2
28,15,14089.595,1350.1329166666667,4,7,12,2,803,13,18.0,9.68,6.0,2,586.69,38.20428013189356,3,2,13.369253820088865,101.08500428818188,5,310.55903355839587,2
28,10,14089.595,1350.1329166666667,4,7,12,2,803,13,18.0,9.68,6.0,2,586.69,39.054130025849325,34,2,13.369253820088865,153.6479801635429,5,257.9960576830349,2
50,13,36372.21,3269.0175,5,4,5,4,14,12,8.0,11.78,3.0,1,1455.94,27.56356634877946,19,0,105.79737377254688,223.8680956667298,5,287.2362805607233,0
50,13,36372.21,3269.0175,5,4,5,4,14,9,8.0,11.78,3.0,1,1455.94,30.57364432551288,19,1,105.79737377254688,77.11455923038896,2,403.9898169970641,0
50,13,36372.21,3269.0175,5,4,5,4,14,9,8.0,11.78,5.0,1,1455.94,27.52238207093356,19,1,105.79737377254688,92.37404117548093,1,378.730335051972,2
50,13,36372.21,3269.0175,5,4,5,4,14,9,8.0,14.78,5.0,1,1455.94,27.428040905207208,34,1,105.79737377254688,93.46514221127985,4,407.63923401617325,0
17,0,59993.32,4957.443333333334,5,4,16,6,487,23,16.0,10.61,7.0,2,1326.5,24.70793861494534,33,2,205.98931950128627,186.40462989703013,3,373.35038393501696,2
17,0,59993.32,4957.443333333334,5,4,16,6,487,23,13.0,10.61,7.0,2,1326.5,33.97489185407061,33,2,205.98931950128627,324.18768414330344,6,245.56732968874363,2
17,0,59993.32,4957.443333333334,5,4,16,6,487,23,13.0,10.61,7.0,3,1326.5,26.5429712206608,33,2,205.98931950128627,96.80076794888436,1,442.95424588316274,2
46,3,28817.1,2191.425,5,4,3,2,1054,5,8.0,13.08,2.0,3,890.13,39.95807868194614,18,1,24.25052608109636,173.1048011041844,5,311.7871728147192,0
38,2,34134.78,2707.565,8,7,25,7,2272,6,20.0,17.06,12.0,2,2374.78,37.30905451445087,5,2,195.5160024874414,172.3291007585304,5,192.91139675402823,1
38,2,34134.78,2707.565,8,7,25,7,2272,6,23.0,19.06,12.0,3,2374.78,31.06154042231809,5,2,195.5160024874414,132.41119576539577,5,232.82930174716284,1
37,10,28488.56,2182.0466666666666,9,8,27,3,191,24,19.0,15.16,9.0,2,1305.55,34.739274482422374,31,0,64.24033843914985,121.20124223260315,6,322.7630859949137,2
38,15,28488.56,2182.0466666666666,9,8,27,3,191,24,19.0,15.16,9.0,2,1305.55,31.79511629528924,34,2,64.24033843914985,73.94348430377293,5,370.0208439237439,1
38,10,28488.56,2182.0466666666666,9,8,27,3,191,26,19.0,12.16,9.0,2,1305.55,34.38470957241281,31,2,64.24033843914985,90.5929597425045,1,313.37136848501234,2
33,13,93704.19,7905.6825,3,4,20,2,1315,26,16.0,19.21,1.0,2,1194.35,30.431539186826267,21,2,88.93927103264716,100.28971051038934,0,841.3392684569635,2
33,13,93704.19,7905.6825,3,4,20,2,1315,21,15.0,19.21,5.0,2,1194.35,33.64521738943754,21,2,88.93927103264716,148.32463967461658,0,793.3043392927364,2
33,13,93704.19,7905.6825,3,4,20,2,1315,26,14.0,19.21,5.0,2,1194.35,35.73842500956057,21,2,88.93927103264716,528.016108070459,2,433.61287089689387,2
33,13,93704.19,7905.6825,3,4,20,2,1315,26,18.0,19.21,5.0,2,1194.35,35.367075937969005,21,2,88.93927103264716,308.9933482355965,2,652.6356307317564,2
32,10,33949.42,3102.1183333333333,5,6,5,2,1050,7,20.0,3.15,1.0,2,385.92,24.6995165284347,11,1,44.4612790237676,50.532482836323474,1,465.21807147324233,2
32,10,33949.42,3102.1183333333333,5,6,5,2,1050,7,15.0,3.15,1.0,2,385.92,39.03299522115457,11,1,44.4612790237676,365.19099252129956,5,190.55956178826614,2
33,10,33949.42,3102.1183333333333,5,6,5,2,1050,8,17.0,3.15,1.0,2,385.92,27.31687226901105,11,1,44.4612790237676,32.23636512565813,0,473.5141891839077,2
33,10,33949.42,3102.1183333333333,5,6,5,2,1050,7,17.0,3.15,3.0,2,385.92,28.29806207407017,11,1,44.4612790237676,56.94254747033782,2,468.8080068392279,2
51,11,34640.23,2897.685833333333,6,4,10,1,263,12,9.0,13.1,2.0,2,714.2,33.74831399692655,15,2,26.838083766791712,370.68816493697386,5,182.2423346295677,2
51,11,34640.23,2897.685833333333,6,4,10,1,263,12,7.0,13.1,2.0,2,714.2,28.703119373524714,15,2,26.838083766791712,324.93211643297053,5,227.9983831335712,2
51,11,34640.23,2897.685833333333,6,4,10,1,263,12,12.0,8.1,2.0,2,714.2,28.07618039898032,15,2,26.838083766791712,63.54513306129758,1,449.38536650524406,2
51,11,34640.23,2897.685833333333,6,4,10,1,263,12,12.0,13.1,2.0,3,714.2,34.27211754549577,15,2,26.838083766791712,295.70003196030507,5,257.23046760623663,2
51,11,34640.23,2897.685833333333,6,4,10,1,263,12,11.0,13.1,2.0,2,714.2,35.459114539285025,15,2,26.838083766791712,61.09056634095686,0,441.8399332255848,2
52,11,34640.23,2897.685833333333,6,4,10,1,263,15,10.0,13.1,2.0,2,714.2,35.07569805948081,15,2,26.838083766791712,239.71731729274262,4,303.213182273799,2
21,12,97612.14,8014.345,8,4,9,4,2020,7,11.0,11.72,7.0,2,1477.42,32.11181902030358,2,2,261.5834257219568,93.74592485733395,0,686.1051494207094,2
21,12,97612.14,8014.345,8,4,9,4,2020,7,12.0,11.72,7.0,3,1477.42,26.666156170538567,2,2,261.5834257219568,258.1247840035,3,551.7262902745434,1
21,12,97612.14,8014.345,8,4,9,4,2020,7,10.0,11.72,7.0,3,1477.42,36.125009757963575,2,2,261.5834257219568,286.85777111186275,6,542.9933031661807,1
33,0,14021.495,1077.4579166666667,7,5,16,2,802,30,17.0,11.19,7.0,2,263.51,27.685647342416654,4,2,13.546538417288916,104.35079827286509,5,279.8484549765127,2
33,0,14021.495,1077.4579166666667,7,5,16,2,802,30,15.0,11.19,7.0,2,263.51,37.18473550901994,4,2,13.546538417288916,130.76108842101493,5,253.43816482836286,2
33,0,14021.495,1077.4579166666667,7,5,16,2,802,25,17.0,11.19,11.0,2,263.51,28.525113272418015,5,2,13.546538417288916,63.970719312342304,3,300.2285339370355,2
39,12,71112.84,5885.07,6,4,11,1,263,23,8.0,11.07,3.0,3,432.53,28.252864318910603,11,1,53.42699481103315,109.0703452945809,6,676.0096598943859,2
39,12,71112.84,5885.07,6,4,11,1,263,23,11.0,11.07,3.0,2,432.53,36.23197027138645,11,1,53.42699481103315,139.69547058484395,1,645.3845346041228,2
39,12,71112.84,5885.07,6,4,11,1,263,23,5.0,11.07,3.0,3,432.53,25.525102040607628,11,1,53.42699481103315,481.77781039657407,6,343.30219479239264,2
39,12,71112.84,5885.07,6,4,11,1,263,24,9.0,10.07,7.0,3,432.53,24.62339169548732,11,1,53.42699481103315,582.9510530880806,5,242.12895210088615,2
39,12,71112.84,5885.07,6,4,11,1,263,23,8.0,11.07,7.0,3,432.53,33.939544043884155,11,1,53.42699481103315,65.30685511812479,0,709.773150070842,2
39,12,71112.84,5885.07,6,4,11,1,263,23,7.0,11.07,7.0,2,432.53,31.286565469181827,13,1,53.42699481103315,228.9643099060923,5,596.1156952828744,1
42,11,69035.64,5691.97,8,9,30,7,611,51,22.0,1.32,9.0,0,1931.25,30.113897748878664,33,0,352.98099714824167,258.8604638823926,2,217.35553896936585,2
42,11,69035.64,5691.97,8,9,30,7,611,47,21.0,1.32,9.0,0,1931.25,24.30216397805705,2,2,352.98099714824167,147.33815646788742,1,318.8778463838711,1
45,0,18295.61,1456.634166666667,7,6,27,7,1396,4,13.0,13.24,11.0,2,2041.46,27.72396128491266,10,2,69.27282416488916,190.93745936056882,5,175.45313314120872,1
45,0,18295.61,1456.634166666667,7,6,27,7,1396,12,11.0,13.24,11.0,2,2041.46,25.11721963066972,10,2,69.27282416488916,130.76320968886614,5,235.62738281291138,1
45,0,18295.61,1456.634166666667,7,6,27,7,1396,8,13.0,13.24,11.0,2,2041.46,37.29232487359978,34,2,69.27282416488916,87.13435494712122,5,279.2562375546563,1
49,10,19986.36,1864.53,7,7,7,1,263,18,13.0,1.77,1.0,2,669.47,29.0106282278564,15,1,13.379282242210817,243.71712234451027,5,219.3565954132789,2
49,10,19986.36,1864.53,7,7,7,1,263,18,11.0,1.77,1.0,2,669.47,34.98252301837432,15,1,13.379282242210817,41.980172046882345,2,391.0935457109068,2
49,10,19986.36,1864.53,7,7,7,1,263,18,11.0,1.77,1.0,3,669.47,25.892136705169573,34,1,13.379282242210817,179.9120056347837,5,283.1617121230055,2
49,10,19986.36,1864.53,7,7,7,1,263,18,11.0,1.77,1.0,2,669.47,30.67803083153377,34,1,13.379282242210817,82.69392572962829,5,380.37979202816086,2
49,10,19986.36,1864.53,7,7,7,1,263,22,11.0,1.77,4.0,2,669.47,33.29754956413592,15,1,13.379282242210817,70.42125288775844,1,352.6524648700308,2
25,6,38721.44,3340.786666666667,6,6,19,5,1156,24,20.0,20.87,8.0,0,3467.82,38.93059018946508,5,2,87.26862845501698,135.1444450818829,1,361.6655931297668,2
25,6,38721.44,3340.786666666667,6,6,19,5,1156,24,23.0,20.87,9.0,0,3467.82,37.32124616141242,5,0,87.26862845501698,178.31858232477146,2,328.49145588687827,2
25,15,38721.44,3340.786666666667,6,6,19,5,1156,24,20.0,20.87,9.0,0,3467.82,28.85520106442524,5,2,87.26862845501698,90.07346491568623,2,416.7365732959635,2
20,4,19562.27,1877.1891666666668,8,6,20,5,1095,18,9.0,10.3,9.0,2,1517.03,35.33496895865475,11,2,69.70056199812504,58.133148830706254,3,329.88520583783543,1
20,4,19562.27,1877.1891666666668,8,6,20,5,1095,26,6.0,8.3,9.0,2,1517.03,35.71570160408641,11,2,69.70056199812504,64.79827565183493,1,303.22007901670673,1
20,4,19562.27,1877.1891666666668,8,6,20,5,1095,21,9.0,5.300000000000002,9.0,2,1517.03,33.53312543134491,11,2,69.70056199812504,79.76214090063532,1,288.2562137679064,1
21,4,19562.27,1877.1891666666668,8,6,20,5,1095,21,9.0,8.3,9.0,3,1517.03,33.573592456459124,11,2,69.70056199812504,138.78485204343107,5,269.2335026251106,1
42,5,19833.55,1674.7958333333331,7,7,23,4,1412,28,20.0,2.88,8.0,0,1316.95,31.911531303358984,30,2,50.840059486226245,39.54875847483732,2,337.0907653722698,1
42,5,19833.55,1674.7958333333331,7,7,23,4,1412,28,20.0,7.88,9.0,3,1316.95,36.05059271303357,31,2,50.840059486226245,220.97907369222057,5,185.66045015488652,1
43,15,19833.55,1674.7958333333331,7,7,23,4,1412,31,20.0,2.88,9.0,0,1316.95,33.039237136276505,31,2,50.840059486226245,67.39172514718507,6,339.24779869992204,2
38,2,57818.72,4864.2266666666665,7,7,21,2,2347,52,17.0,4.09,12.0,0,2348.77,31.85353259893643,34,2,73.70957047589215,115.4869532009828,0,537.2261429897917,1
38,2,57818.72,4864.2266666666665,7,7,21,2,2347,52,13.0,2.09,12.0,0,2348.77,30.297765048630303,6,2,73.70957047589215,105.10919385031436,1,557.6039023404602,1
39,2,57818.72,4864.2266666666665,7,7,21,2,2347,51,16.0,4.09,12.0,0,2348.77,35.495227931481274,6,2,73.70957047589215,103.61648663688385,1,559.0966095538906,2
23,5,95933.68,7860.473333333332,4,5,15,7,300,18,8.0,21.87,5.0,2,129.15,26.701268383412035,31,2,361.8671108749424,264.31335266218315,1,409.8668697962079,2
23,5,95933.68,7860.473333333332,4,5,15,7,300,18,8.0,17.87,5.0,2,129.15,36.6446250295253,31,2,361.8671108749424,126.56086994297509,6,537.6193525154159,2
23,5,95933.68,7860.473333333332,4,5,15,7,300,19,10.0,17.87,5.0,2,129.15,35.855627245554246,31,2,361.8671108749424,83.88890836106964,0,580.2913140973214,2
23,15,95933.68,7860.473333333332,4,5,15,7,300,18,10.0,11.87,5.0,2,129.15,36.59248798338663,32,2,361.8671108749424,419.54753619604105,2,264.63268626235003,2
20,4,17902.265,1306.8554166666663,5,4,5,2,1051,13,12.0,3.55,4.0,1,450.32,36.42037189424912,34,1,16.24505110039709,107.97611861472237,5,296.4643719515472,0
20,4,17902.265,1306.8554166666663,5,4,5,2,1051,13,13.0,3.55,4.0,1,450.32,24.491556500076943,25,1,16.24505110039709,40.63739707043738,3,343.80309349583223,0
20,4,17902.265,1306.8554166666663,5,4,5,2,1051,9,12.0,3.55,8.0,1,450.32,28.394498036124396,26,1,16.24505110039709,32.572507763557404,2,341.86798280271216,0
36,5,103044.24,8310.02,6,7,5,2,2089,28,20.0,11.93,1.0,2,1196.09,38.68667806937648,9,0,96.72786454847864,431.7370113898664,6,562.5371240616549,2
36,5,103044.24,8310.02,6,7,5,2,2089,28,19.0,16.93,1.0,2,1196.09,26.886208929094963,9,2,96.72786454847864,116.01862713136451,0,858.2555083201569,2
36,5,103044.24,8310.02,6,7,5,2,2089,28,15.0,5.93,1.0,3,1196.09,38.52426341997752,9,2,96.72786454847864,190.76421570446664,1,793.5099197470547,2
27,0,54262.34,4625.861666666667,6,4,17,7,2226,30,13.0,11.16,7.0,2,456.99,27.053142182189283,29,0,264.7561035209468,193.023028778368,1,254.80703436735195,2
27,15,54262.34,4625.861666666667,6,4,17,7,2226,30,13.0,6.16,7.0,3,456.99,37.7793043296798,29,2,264.7561035209468,138.35925562052142,2,319.47080752519844,2
28,0,54262.34,4625.861666666667,6,4,17,7,2226,30,13.0,11.16,7.0,2,456.99,27.026393430176658,29,2,264.7561035209468,53.4125797876981,1,394.41748335802185,2
